dbn,name,year,cohort_category,cohort_size,grads_num,grads_percent,regents_num,regents_percent_total,regents_percent_grad,advregents_num,advregents_percent_total,advregents_percent_grad,othregents_num,othregents_percent_total,othregents_percent_grad,local_num,local_percent_total,local_percent_grad,enrolled_num,enrolled_percent,drop_num,drop_percent
28Q470,JAMAICA HIGH SCHOOL,2005,4 Year  June,462,222,48.1%,165,35.7%,74.3%,37,8.0%,16.7%,128,27.7%,57.7%,57,12.3%,25.7%,137,29.7%,82,17.7%
28Q470,JAMAICA HIGH SCHOOL,2005,4 Year August,462,247,53.5%,178,38.5%,72.1%,37,8.0%,15.0%,141,30.5%,57.1%,69,14.9%,27.9%,112,24.2%,82,17.7%
28Q470,JAMAICA HIGH SCHOOL,2005,5 Year,459,285,62.1%,194,42.3%,68.1%,37,8.1%,13.0%,157,34.2%,55.1%,91,19.8%,31.9%,25,5.4%,129,28.1%
28Q470,JAMAICA HIGH SCHOOL,2005,6 Year,456,292,64.0%,196,43.0%,67.1%,37,8.1%,12.7%,159,34.9%,54.5%,96,21.1%,32.9%,15,3.3%,132,28.9%
28Q470,JAMAICA HIGH SCHOOL,2006,4 Year  June,394,190,48.2%,150,38.1%,78.9%,22,5.6%,11.6%,128,32.5%,67.4%,40,10.2%,21.1%,116,29.4%,74,18.8%
28Q470,JAMAICA HIGH SCHOOL,2006,4 Year August,394,206,52.3%,158,40.1%,76.7%,22,5.6%,10.7%,136,34.5%,66.0%,48,12.2%,23.3%,100,25.4%,74,18.8%
28Q470,JAMAICA HIGH SCHOOL,2006,5 Year  June,403,225,55.8%,167,41.4%,74.2%,22,5.5%,9.8%,145,36.0%,64.4%,58,14.4%,25.8%,27,6.7%,132,32.8%
28Q470,JAMAICA HIGH SCHOOL,2006,5 Year August,403,231,57.3%,169,41.9%,73.2%,22,5.5%,9.5%,147,36.5%,63.6%,62,15.4%,26.8%,23,5.7%,130,32.3%
28Q470,JAMAICA HIGH SCHOOL,2007,4 Year  June,374,169,45.2%,138,36.9%,81.7%,23,6.1%,13.6%,115,30.7%,68.0%,31,8.3%,18.3%,109,29.1%,88,23.5%
28Q470,JAMAICA HIGH SCHOOL,2007,4 Year August,374,196,52.4%,153,40.9%,78.1%,25,6.7%,12.8%,128,34.2%,65.3%,43,11.5%,21.9%,82,21.9%,87,23.3%
28Q505,HILLCREST HIGH SCHOOL,2001,4 Year  June,726,393,54.1%,224,30.9%,57.0%,46,6.3%,11.7%,178,24.5%,45.3%,169,23.3%,43.0%,184,25.3%,139,19.1%
28Q505,HILLCREST HIGH SCHOOL,2001,5 Year,726,463,63.8%,231,31.8%,49.9%,46,6.3%,9.9%,185,25.5%,40.0%,232,32.0%,50.1%,62,8.5%,190,26.2%
28Q505,HILLCREST HIGH SCHOOL,2001,6 Year,726,488,67.2%,233,32.1%,47.7%,46,6.3%,9.4%,187,25.8%,38.3%,255,35.1%,52.3%,11,1.5%,216,29.8%
28Q505,HILLCREST HIGH SCHOOL,2002,4 Year  June,831,481,57.9%,281,33.8%,58.4%,43,5.2%,8.9%,238,28.6%,49.5%,200,24.1%,41.6%,192,23.1%,140,16.8%
28Q505,HILLCREST HIGH SCHOOL,2002,5 Year,831,568,68.4%,300,36.1%,52.8%,43,5.2%,7.6%,257,30.9%,45.2%,268,32.3%,47.2%,56,6.7%,186,22.4%
28Q505,HILLCREST HIGH SCHOOL,2002,6 Year,831,586,70.5%,304,36.6%,51.9%,43,5.2%,7.3%,261,31.4%,44.5%,282,33.9%,48.1%,12,1.4%,210,25.3%
28Q505,HILLCREST HIGH SCHOOL,2003,4 Year  June,756,430,56.9%,220,29.1%,51.2%,30,4.0%,7.0%,190,25.1%,44.2%,210,27.8%,48.8%,199,26.3%,114,15.1%
28Q505,HILLCREST HIGH SCHOOL,2003,5 Year,756,515,68.1%,242,32.0%,47.0%,30,4.0%,5.8%,212,28.0%,41.2%,273,36.1%,53.0%,52,6.9%,169,22.4%
28Q505,HILLCREST HIGH SCHOOL,2003,6 Year,758,530,69.9%,247,32.6%,46.6%,30,4.0%,5.7%,217,28.6%,40.9%,283,37.3%,53.4%,17,2.2%,183,24.1%
28Q505,HILLCREST HIGH SCHOOL,2004,4 Year  June,767,437,57.0%,233,30.4%,53.3%,43,5.6%,9.8%,190,24.8%,43.5%,204,26.6%,46.7%,221,28.8%,103,13.4%
28Q505,HILLCREST HIGH SCHOOL,2004,5 Year,774,523,67.6%,242,31.3%,46.3%,43,5.6%,8.2%,199,25.7%,38.0%,281,36.3%,53.7%,57,7.4%,161,20.8%
28Q505,HILLCREST HIGH SCHOOL,2004,6 Year,782,546,69.8%,245,31.3%,44.9%,43,5.5%,7.9%,202,25.8%,37.0%,301,38.5%,55.1%,33,4.2%,186,23.8%
28Q505,HILLCREST HIGH SCHOOL,2005,4 Year  June,869,541,62.3%,322,37.1%,59.5%,55,6.3%,10.2%,267,30.7%,49.4%,219,25.2%,40.5%,190,21.9%,113,13.0%
28Q505,HILLCREST HIGH SCHOOL,2005,4 Year August,869,597,68.7%,326,37.5%,54.6%,55,6.3%,9.2%,271,31.2%,45.4%,271,31.2%,45.4%,134,15.4%,113,13.0%
28Q505,HILLCREST HIGH SCHOOL,2005,5 Year,870,624,71.7%,328,37.7%,52.6%,55,6.3%,8.8%,273,31.4%,43.8%,296,34.0%,47.4%,51,5.9%,176,20.2%
28Q505,HILLCREST HIGH SCHOOL,2005,6 Year,871,643,73.8%,332,38.1%,51.6%,55,6.3%,8.6%,277,31.8%,43.1%,311,35.7%,48.4%,19,2.2%,193,22.2%
28Q505,HILLCREST HIGH SCHOOL,2006,4 Year  June,766,490,64.0%,307,40.1%,62.7%,61,8.0%,12.4%,246,32.1%,50.2%,183,23.9%,37.3%,167,21.8%,95,12.4%
28Q505,HILLCREST HIGH SCHOOL,2006,4 Year August,766,531,69.3%,322,42.0%,60.6%,62,8.1%,11.7%,260,33.9%,49.0%,209,27.3%,39.4%,126,16.4%,95,12.4%
28Q505,HILLCREST HIGH SCHOOL,2006,5 Year  June,774,563,72.7%,330,42.6%,58.6%,63,8.1%,11.2%,267,34.5%,47.4%,233,30.1%,41.4%,32,4.1%,165,21.3%
28Q505,HILLCREST HIGH SCHOOL,2006,5 Year August,774,568,73.4%,330,42.6%,58.1%,63,8.1%,11.1%,267,34.5%,47.0%,238,30.7%,41.9%,28,3.6%,164,21.2%
28Q505,HILLCREST HIGH SCHOOL,2007,4 Year  June,908,621,68.4%,494,54.4%,79.5%,73,8.0%,11.8%,421,46.4%,67.8%,127,14.0%,20.5%,170,18.7%,106,11.7%
28Q505,HILLCREST HIGH SCHOOL,2007,4 Year August,908,687,75.7%,538,59.3%,78.3%,76,8.4%,11.1%,462,50.9%,67.2%,149,16.4%,21.7%,104,11.5%,106,11.7%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2001,4 Year  June,542,438,80.8%,380,70.1%,86.8%,99,18.3%,22.6%,281,51.8%,64.2%,58,10.7%,13.2%,61,11.3%,33,6.1%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2001,5 Year,542,471,86.9%,383,70.7%,81.3%,99,18.3%,21.0%,284,52.4%,60.3%,90,16.6%,19.1%,9,1.7%,43,7.9%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2001,6 Year,542,475,87.6%,383,70.7%,80.6%,99,18.3%,20.8%,284,52.4%,59.8%,94,17.3%,19.8%,3,0.6%,45,8.3%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2002,4 Year  June,513,444,86.5%,390,76.0%,87.8%,134,26.1%,30.2%,256,49.9%,57.7%,54,10.5%,12.2%,42,8.2%,19,3.7%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2002,5 Year,513,462,90.1%,392,76.4%,84.8%,134,26.1%,29.0%,258,50.3%,55.8%,70,13.6%,15.2%,14,2.7%,25,4.9%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2002,6 Year,513,467,91.0%,393,76.6%,84.2%,134,26.1%,28.7%,259,50.5%,55.5%,74,14.4%,15.8%,6,1.2%,28,5.5%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2003,4 Year  June,518,438,84.6%,411,79.3%,93.8%,188,36.3%,42.9%,223,43.1%,50.9%,27,5.2%,6.2%,53,10.2%,24,4.6%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2003,5 Year,518,469,90.5%,425,82.0%,90.6%,188,36.3%,40.1%,237,45.8%,50.5%,44,8.5%,9.4%,11,2.1%,35,6.8%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2003,6 Year,520,475,91.3%,426,81.9%,89.7%,188,36.2%,39.6%,238,45.8%,50.1%,49,9.4%,10.3%,1,0.2%,39,7.5%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2004,4 Year  June,490,396,80.8%,339,69.2%,85.6%,276,56.3%,69.7%,63,12.9%,15.9%,57,11.6%,14.4%,53,10.8%,27,5.5%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2004,5 Year,490,416,84.9%,349,71.2%,83.9%,276,56.3%,66.3%,73,14.9%,17.5%,67,13.7%,16.1%,12,2.4%,40,8.2%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2004,6 Year,492,421,85.6%,351,71.3%,83.4%,276,56.1%,65.6%,75,15.2%,17.8%,70,14.2%,16.6%,12,2.4%,47,9.6%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year  June,624,553,88.6%,524,84.0%,94.8%,199,31.9%,36.0%,325,52.1%,58.8%,29,4.6%,5.2%,37,5.9%,22,3.5%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,4 Year August,624,556,89.1%,526,84.3%,94.6%,199,31.9%,35.8%,327,52.4%,58.8%,30,4.8%,5.4%,34,5.4%,22,3.5%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,5 Year,621,559,90.0%,529,85.2%,94.6%,199,32.0%,35.6%,330,53.1%,59.0%,30,4.8%,5.4%,15,2.4%,38,6.1%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2005,6 Year,620,568,91.6%,535,86.3%,94.2%,199,32.1%,35.0%,336,54.2%,59.2%,33,5.3%,5.8%,3,0.5%,39,6.3%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year  June,819,695,84.9%,639,78.0%,91.9%,156,19.0%,22.4%,483,59.0%,69.5%,56,6.8%,8.1%,65,7.9%,44,5.4%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,4 Year August,819,717,87.5%,657,80.2%,91.6%,156,19.0%,21.8%,501,61.2%,69.9%,60,7.3%,8.4%,44,5.4%,43,5.3%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year  June,822,733,89.2%,665,80.9%,90.7%,156,19.0%,21.3%,509,61.9%,69.4%,68,8.3%,9.3%,17,2.1%,55,6.7%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2006,5 Year August,822,736,89.5%,667,81.1%,90.6%,156,19.0%,21.2%,511,62.2%,69.4%,69,8.4%,9.4%,14,1.7%,55,6.7%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year  June,622,523,84.1%,504,81.0%,96.4%,199,32.0%,38.0%,305,49.0%,58.3%,19,3.1%,3.6%,55,8.8%,26,4.2%
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2007,4 Year August,622,544,87.5%,522,83.9%,96.0%,199,32.0%,36.6%,323,51.9%,59.4%,22,3.5%,4.0%,34,5.5%,26,4.2%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,4 Year  June,97,90,92.8%,87,89.7%,96.7%,67,69.1%,74.4%,20,20.6%,22.2%,3,3.1%,3.3%,6,6.2%,1,1.0%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,5 Year,97,93,95.9%,89,91.8%,95.7%,67,69.1%,72.0%,22,22.7%,23.7%,4,4.1%,4.3%,1,1.0%,3,3.1%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,6 Year,97,94,96.9%,89,91.8%,94.7%,67,69.1%,71.3%,22,22.7%,23.4%,5,5.2%,5.3%,0,0.0%,3,3.1%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,4 Year  June,75,66,88.0%,45,60.0%,68.2%,43,57.3%,65.2%,2,2.7%,3.0%,21,28.0%,31.8%,9,12.0%,0,0.0%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,5 Year,75,73,97.3%,49,65.3%,67.1%,44,58.7%,60.3%,5,6.7%,6.8%,24,32.0%,32.9%,1,1.3%,1,1.3%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,6 Year,75,74,98.7%,50,66.7%,67.6%,44,58.7%,59.5%,6,8.0%,8.1%,24,32.0%,32.4%,0,0.0%,1,1.3%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,4 Year  June,92,80,87.0%,80,87.0%,100.0%,57,62.0%,71.3%,23,25.0%,28.8%,0,0.0%,0.0%,10,10.9%,2,2.2%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,5 Year,92,89,96.7%,87,94.6%,97.8%,58,63.0%,65.2%,29,31.5%,32.6%,2,2.2%,2.2%,1,1.1%,2,2.2%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,6 Year,92,89,96.7%,87,94.6%,97.8%,58,63.0%,65.2%,29,31.5%,32.6%,2,2.2%,2.2%,1,1.1%,2,2.2%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,4 Year  June,90,82,91.1%,81,90.0%,98.8%,65,72.2%,79.3%,16,17.8%,19.5%,1,1.1%,1.2%,6,6.7%,2,2.2%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,5 Year,90,87,96.7%,85,94.4%,97.7%,65,72.2%,74.7%,20,22.2%,23.0%,2,2.2%,2.3%,0,0.0%,3,3.3%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,6 Year,90,87,96.7%,85,94.4%,97.7%,65,72.2%,74.7%,20,22.2%,23.0%,2,2.2%,2.3%,0,0.0%,3,3.3%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,4 Year  June,111,105,94.6%,102,91.9%,97.1%,79,71.2%,75.2%,23,20.7%,21.9%,3,2.7%,2.9%,3,2.7%,2,1.8%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,4 Year August,111,105,94.6%,102,91.9%,97.1%,79,71.2%,75.2%,23,20.7%,21.9%,3,2.7%,2.9%,3,2.7%,2,1.8%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,5 Year,111,105,94.6%,102,91.9%,97.1%,79,71.2%,75.2%,23,20.7%,21.9%,3,2.7%,2.9%,1,0.9%,4,3.6%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,6 Year,111,107,96.4%,102,91.9%,95.3%,79,71.2%,73.8%,23,20.7%,21.5%,5,4.5%,4.7%,0,0.0%,3,2.7%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,4 Year  June,117,109,93.2%,108,92.3%,99.1%,74,63.2%,67.9%,34,29.1%,31.2%,1,0.9%,0.9%,7,6.0%,0,0.0%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,4 Year August,117,113,96.6%,112,95.7%,99.1%,76,65.0%,67.3%,36,30.8%,31.9%,1,0.9%,0.9%,3,2.6%,0,0.0%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,5 Year  June,117,114,97.4%,112,95.7%,98.2%,76,65.0%,66.7%,36,30.8%,31.6%,2,1.7%,1.8%,0,0.0%,2,1.7%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,5 Year August,117,114,97.4%,112,95.7%,98.2%,76,65.0%,66.7%,36,30.8%,31.6%,2,1.7%,1.8%,0,0.0%,2,1.7%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,4 Year  June,98,94,95.9%,93,94.9%,98.9%,72,73.5%,76.6%,21,21.4%,22.3%,1,1.0%,1.1%,4,4.1%,0,0.0%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,4 Year August,98,97,99.0%,96,98.0%,99.0%,73,74.5%,75.3%,23,23.5%,23.7%,1,1.0%,1.0%,1,1.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,4 Year  June,90,80,88.9%,79,87.8%,98.8%,58,64.4%,72.5%,21,23.3%,26.3%,1,1.1%,1.3%,10,11.1%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,5 Year,90,89,98.9%,86,95.6%,96.6%,60,66.7%,67.4%,26,28.9%,29.2%,3,3.3%,3.4%,1,1.1%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,6 Year,90,90,100.0%,87,96.7%,96.7%,60,66.7%,66.7%,27,30.0%,30.0%,3,3.3%,3.3%,0,0.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,4 Year  June,99,95,96.0%,94,94.9%,98.9%,89,89.9%,93.7%,5,5.1%,5.3%,1,1.0%,1.1%,4,4.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,5 Year,99,99,100.0%,98,99.0%,99.0%,93,93.9%,93.9%,5,5.1%,5.1%,1,1.0%,1.0%,0,0.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,6 Year,99,99,100.0%,98,99.0%,99.0%,93,93.9%,93.9%,5,5.1%,5.1%,1,1.0%,1.0%,0,0.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,4 Year  June,87,79,90.8%,79,90.8%,100.0%,74,85.1%,93.7%,5,5.7%,6.3%,0,0.0%,0.0%,8,9.2%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,5 Year,87,87,100.0%,87,100.0%,100.0%,79,90.8%,90.8%,8,9.2%,9.2%,0,0.0%,0.0%,0,0.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,6 Year,87,87,100.0%,87,100.0%,100.0%,79,90.8%,90.8%,8,9.2%,9.2%,0,0.0%,0.0%,0,0.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,4 Year  June,92,86,93.5%,86,93.5%,100.0%,82,89.1%,95.3%,4,4.3%,4.7%,0,0.0%,0.0%,5,5.4%,1,1.1%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,4 Year August,92,91,98.9%,91,98.9%,100.0%,85,92.4%,93.4%,6,6.5%,6.6%,0,0.0%,0.0%,0,0.0%,1,1.1%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,5 Year,92,91,98.9%,91,98.9%,100.0%,85,92.4%,93.4%,6,6.5%,6.6%,0,0.0%,0.0%,0,0.0%,1,1.1%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,6 Year,92,91,98.9%,91,98.9%,100.0%,85,92.4%,93.4%,6,6.5%,6.6%,0,0.0%,0.0%,0,0.0%,1,1.1%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,4 Year  June,107,102,95.3%,102,95.3%,100.0%,101,94.4%,99.0%,1,0.9%,1.0%,0,0.0%,0.0%,5,4.7%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,4 Year August,107,104,97.2%,104,97.2%,100.0%,103,96.3%,99.0%,1,0.9%,1.0%,0,0.0%,0.0%,3,2.8%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,5 Year  June,106,105,99.1%,105,99.1%,100.0%,104,98.1%,99.0%,1,0.9%,1.0%,0,0.0%,0.0%,1,0.9%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,5 Year August,106,106,100.0%,106,100.0%,100.0%,104,98.1%,98.1%,2,1.9%,1.9%,0,0.0%,0.0%,0,0.0%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,4 Year  June,87,84,96.6%,84,96.6%,100.0%,81,93.1%,96.4%,3,3.4%,3.6%,0,0.0%,0.0%,3,3.4%,0,0.0%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,4 Year August,87,87,100.0%,87,100.0%,100.0%,84,96.6%,96.6%,3,3.4%,3.4%,0,0.0%,0.0%,0,0.0%,0,0.0%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,4 Year  June,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,5 Year,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,6 Year,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,4 Year  June,177,109,61.6%,66,37.3%,60.6%,5,2.8%,4.6%,61,34.5%,56.0%,43,24.3%,39.4%,51,28.8%,16,9.0%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,5 Year,177,132,74.6%,66,37.3%,50.0%,5,2.8%,3.8%,61,34.5%,46.2%,66,37.3%,50.0%,14,7.9%,28,15.8%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,6 Year,176,137,77.8%,66,37.5%,48.2%,5,2.8%,3.6%,61,34.7%,44.5%,71,40.3%,51.8%,5,2.8%,31,17.6%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,4 Year  June,128,83,64.8%,53,41.4%,63.9%,8,6.3%,9.6%,45,35.2%,54.2%,30,23.4%,36.1%,38,29.7%,7,5.5%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,5 Year,125,96,76.8%,56,44.8%,58.3%,8,6.4%,8.3%,48,38.4%,50.0%,40,32.0%,41.7%,10,8.0%,16,12.8%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,6 Year,126,102,81.0%,57,45.2%,55.9%,8,6.3%,7.8%,49,38.9%,48.0%,45,35.7%,44.1%,4,3.2%,19,15.1%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,4 Year  June,104,77,74.0%,62,59.6%,80.5%,7,6.7%,9.1%,55,52.9%,71.4%,15,14.4%,19.5%,23,22.1%,2,1.9%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,4 Year August,104,83,79.8%,62,59.6%,74.7%,7,6.7%,8.4%,55,52.9%,66.3%,21,20.2%,25.3%,17,16.3%,2,1.9%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,5 Year,101,87,86.1%,62,61.4%,71.3%,7,6.9%,8.0%,55,54.5%,63.2%,25,24.8%,28.7%,5,5.0%,7,6.9%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,6 Year,100,88,88.0%,62,62.0%,70.5%,7,7.0%,8.0%,55,55.0%,62.5%,26,26.0%,29.5%,1,1.0%,9,9.0%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,4 Year  June,126,96,76.2%,70,55.6%,72.9%,3,2.4%,3.1%,67,53.2%,69.8%,26,20.6%,27.1%,20,15.9%,10,7.9%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,4 Year August,126,103,81.7%,70,55.6%,68.0%,3,2.4%,2.9%,67,53.2%,65.0%,33,26.2%,32.0%,14,11.1%,9,7.1%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,5 Year  June,126,108,85.7%,70,55.6%,64.8%,3,2.4%,2.8%,67,53.2%,62.0%,38,30.2%,35.2%,5,4.0%,13,10.3%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,5 Year August,126,110,87.3%,70,55.6%,63.6%,3,2.4%,2.7%,67,53.2%,60.9%,40,31.7%,36.4%,4,3.2%,12,9.5%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,4 Year  June,129,99,76.7%,71,55.0%,71.7%,4,3.1%,4.0%,67,51.9%,67.7%,28,21.7%,28.3%,21,16.3%,9,7.0%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,4 Year August,129,102,79.1%,72,55.8%,70.6%,4,3.1%,3.9%,68,52.7%,66.7%,30,23.3%,29.4%,18,14.0%,9,7.0%
28Q896,YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS,2007,4 Year  June,57,51,89.5%,46,80.7%,90.2%,12,21.1%,23.5%,34,59.6%,66.7%,5,8.8%,9.8%,5,8.8%,1,1.8%
28Q896,YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS,2007,4 Year August,57,54,94.7%,46,80.7%,85.2%,12,21.1%,22.2%,34,59.6%,63.0%,8,14.0%,14.8%,2,3.5%,1,1.8%
29Q248,QUEENS PREPARATORY ACADEMY,2003,4 Year  June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q248,QUEENS PREPARATORY ACADEMY,2003,5 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q248,QUEENS PREPARATORY ACADEMY,2003,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q248,QUEENS PREPARATORY ACADEMY,2004,4 Year  June,7,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q248,QUEENS PREPARATORY ACADEMY,2004,5 Year,7,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q248,QUEENS PREPARATORY ACADEMY,2004,6 Year,8,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q248,QUEENS PREPARATORY ACADEMY,2005,4 Year  June,92,74,80.4%,69,75.0%,93.2%,7,7.6%,9.5%,62,67.4%,83.8%,5,5.4%,6.8%,15,16.3%,3,3.3%
